OBJECTID,pointid,grid_code,POINT_X,POINT_Y,POINT_Z
10565,10565,8,250493.8457,742240.8401,38
10566,10566,8,250506.3457,742240.8401,33
10567,10567,8,250518.8457,742240.8401,27
10568,10568,8,250531.3457,742240.8401,25
10569,10569,8,250543.8457,742240.8401,24
10570,10570,8,250556.3457,742240.8401,23
10571,10571,8,250568.8457,742240.8401,21
10572,10572,8,250581.3457,742240.8401,19
10573,10573,8,250593.8457,742240.8401,18
10574,10574,8,250606.3457,742240.8401,17
10575,10575,8,250618.8457,742240.8401,16
10619,10619,7,251168.8457,742240.8401,-134
10620,10620,7,251181.3457,742240.8401,-137
10644,10644,8,250456.3457,742228.3401,54
10645,10645,8,250468.8457,742228.3401,50
10646,10646,8,250481.3457,742228.3401,45
10647,10647,8,250493.8457,742228.3401,41
10648,10648,8,250506.3457,742228.3401,37
10649,10649,8,250518.8457,742228.3401,30
10650,10650,8,250531.3457,742228.3401,29
10651,10651,8,250543.8457,742228.3401,28
10652,10652,8,250556.3457,742228.3401,26
10653,10653,8,250568.8457,742228.3401,24
10654,10654,8,250581.3457,742228.3401,23
10655,10655,8,250593.8457,742228.3401,22
10656,10656,8,250606.3457,742228.3401,21
10657,10657,8,250618.8457,742228.3401,19
10701,10701,7,251168.8457,742228.3401,-131
10702,10702,7,251181.3457,742228.3401,-134
10703,10703,7,251193.8457,742228.3401,-138
10726,10726,8,250456.3457,742215.8401,56
10727,10727,8,250468.8457,742215.8401,52
10728,10728,8,250481.3457,742215.8401,48
10729,10729,8,250493.8457,742215.8401,44
10730,10730,8,250506.3457,742215.8401,40
10731,10731,8,250518.8457,742215.8401,34
10732,10732,8,250531.3457,742215.8401,32
10733,10733,8,250543.8457,742215.8401,31
10734,10734,8,250556.3457,742215.8401,29
10735,10735,8,250568.8457,742215.8401,27
10736,10736,8,250581.3457,742215.8401,26
10737,10737,8,250593.8457,742215.8401,24
10782,10782,7,251156.3457,742215.8401,-125
10783,10783,7,251168.8457,742215.8401,-127
10784,10784,7,251181.3457,742215.8401,-131
10785,10785,7,251193.8457,742215.8401,-136
10809,10809,8,250456.3457,742203.3401,59
10810,10810,8,250468.8457,742203.3401,55
10811,10811,8,250481.3457,742203.3401,51
10812,10812,8,250493.8457,742203.3401,47
10813,10813,8,250506.3457,742203.3401,44
10814,10814,8,250518.8457,742203.3401,37
10815,10815,8,250531.3457,742203.3401,36
10816,10816,8,250543.8457,742203.3401,34
10817,10817,8,250556.3457,742203.3401,32
10818,10818,8,250568.8457,742203.3401,30
10864,10864,7,251143.8457,742203.3401,-119
10865,10865,7,251156.3457,742203.3401,-122
10866,10866,7,251168.8457,742203.3401,-125
10867,10867,7,251181.3457,742203.3401,-129
10892,10892,8,250456.3457,742190.8401,62
10893,10893,8,250468.8457,742190.8401,58
10894,10894,8,250481.3457,742190.8401,55
10895,10895,8,250493.8457,742190.8401,51
10896,10896,8,250506.3457,742190.8401,47
10897,10897,8,250518.8457,742190.8401,41
10898,10898,8,250531.3457,742190.8401,38
10899,10899,8,250543.8457,742190.8401,36
10900,10900,8,250556.3457,742190.8401,34
10947,10947,7,251143.8457,742190.8401,-117
10948,10948,7,251156.3457,742190.8401,-120
10949,10949,7,251168.8457,742190.8401,-123
10950,10950,7,251181.3457,742190.8401,-127
10951,10951,7,251193.8457,742190.8401,-133
10975,10975,8,250468.8457,742178.3401,61
10976,10976,8,250481.3457,742178.3401,57
10977,10977,8,250493.8457,742178.3401,54
10978,10978,8,250506.3457,742178.3401,50
10979,10979,8,250518.8457,742178.3401,44
10980,10980,8,250531.3457,742178.3401,40
11029,11029,7,251143.8457,742178.3401,-116
11031,11031,7,251168.8457,742178.3401,-121
11032,11032,7,251181.3457,742178.3401,-125
11058,11058,8,250481.3457,742165.8401,59
11059,11059,8,250493.8457,742165.8401,55
11061,11061,8,250518.8457,742165.8401,46
11062,11062,8,250531.3457,742165.8401,42
11116,11116,7,251206.3457,742165.8401,-133
11142,11142,8,250506.3457,742153.3401,52
11143,11143,7,250518.8457,742153.3401,47
11144,11144,7,250531.3457,742153.3401,43
11197,11197,7,251193.8457,742153.3401,-126
11198,11198,7,251206.3457,742153.3401,-130
11199,11199,7,251218.8457,742153.3401,-134
11200,11200,7,251231.3457,742153.3401,-138
11224,11224,7,250506.3457,742140.8401,53
11278,11278,7,251193.8457,742140.8401,-124
11279,11279,7,251206.3457,742140.8401,-127
11280,11280,7,251218.8457,742140.8401,-130
11281,11281,7,251231.3457,742140.8401,-134
11306,11306,7,250506.3457,742128.3401,53
11307,11307,8,250518.8457,742128.3401,49
11359,11359,7,251181.3457,742128.3401,-121
11361,11361,7,251206.3457,742128.3401,-125
11362,11362,7,251218.8457,742128.3401,-128
11363,11363,7,251231.3457,742128.3401,-131
11364,11364,7,251243.8457,742128.3401,-136
11445,11445,7,251218.8457,742115.8401,-126
11524,11524,7,251181.3457,742103.3401,-119
11603,11603,7,251143.8457,742090.8401,-109
11604,11604,7,251156.3457,742090.8401,-112
11684,11684,7,251143.8457,742078.3401,-108
11766,11766,7,251143.8457,742065.8401,-106
13925,13925,7,251206.3457,741740.8401,-100
14006,14006,7,251168.8457,741728.3401,-85
14008,14008,7,251193.8457,741728.3401,-92
14009,14009,7,251206.3457,741728.3401,-97
14010,14010,7,251218.8457,741728.3401,-101
14090,14090,7,251168.8457,741715.8401,-81
14091,14091,7,251181.3457,741715.8401,-84
14092,14092,7,251193.8457,741715.8401,-88
14093,14093,7,251206.3457,741715.8401,-92
14094,14094,7,251218.8457,741715.8401,-97
14095,14095,7,251231.3457,741715.8401,-102
14096,14096,7,251243.8457,741715.8401,-106
14171,14171,7,251168.8457,741703.3401,-76
14172,14172,7,251181.3457,741703.3401,-79
14173,14173,8,251193.8457,741703.3401,-83
14174,14174,7,251206.3457,741703.3401,-88
14175,14175,7,251218.8457,741703.3401,-93
14176,14176,7,251231.3457,741703.3401,-98
14177,14177,7,251243.8457,741703.3401,-102
14178,14178,7,251256.3457,741703.3401,-106
14247,14247,7,251156.3457,741690.8401,-69
14248,14248,7,251168.8457,741690.8401,-72
14249,14249,8,251181.3457,741690.8401,-75
14250,14250,8,251193.8457,741690.8401,-79
14251,14251,8,251206.3457,741690.8401,-83
14252,14252,7,251218.8457,741690.8401,-89
14253,14253,7,251231.3457,741690.8401,-93
14254,14254,7,251243.8457,741690.8401,-97
14255,14255,7,251256.3457,741690.8401,-101
14256,14256,7,251268.8457,741690.8401,-105
14257,14257,7,251281.3457,741690.8401,-110
14320,14320,7,251156.3457,741678.3401,-65
14321,14321,7,251168.8457,741678.3401,-68
14322,14322,8,251181.3457,741678.3401,-71
14323,14323,8,251193.8457,741678.3401,-74
14324,14324,8,251206.3457,741678.3401,-79
14325,14325,8,251218.8457,741678.3401,-84
14326,14326,7,251231.3457,741678.3401,-88
14327,14327,7,251243.8457,741678.3401,-92
14328,14328,7,251256.3457,741678.3401,-96
14329,14329,7,251268.8457,741678.3401,-100
14330,14330,7,251281.3457,741678.3401,-105
14331,14331,7,251293.8457,741678.3401,-110
14332,14332,7,251306.3457,741678.3401,-116
14389,14389,7,251156.3457,741665.8401,-61
14390,14390,7,251168.8457,741665.8401,-63
14391,14391,8,251181.3457,741665.8401,-67
14392,14392,8,251193.8457,741665.8401,-71
14393,14393,8,251206.3457,741665.8401,-75
14394,14394,8,251218.8457,741665.8401,-79
14395,14395,8,251231.3457,741665.8401,-84
14396,14396,7,251243.8457,741665.8401,-87
14397,14397,7,251256.3457,741665.8401,-91
14398,14398,7,251268.8457,741665.8401,-96
14400,14400,7,251293.8457,741665.8401,-107
14401,14401,7,251306.3457,741665.8401,-113
14402,14402,7,251318.8457,741665.8401,-119
14450,14450,7,251156.3457,741653.3401,-57
14451,14451,8,251168.8457,741653.3401,-59
14452,14452,8,251181.3457,741653.3401,-63
14453,14453,8,251193.8457,741653.3401,-67
14454,14454,8,251206.3457,741653.3401,-71
14455,14455,8,251218.8457,741653.3401,-75
14456,14456,8,251231.3457,741653.3401,-79
14457,14457,8,251243.8457,741653.3401,-83
14458,14458,7,251256.3457,741653.3401,-88
14459,14459,7,251268.8457,741653.3401,-93
14461,14461,7,251293.8457,741653.3401,-104
14501,14501,7,251143.8457,741640.8401,-51
14502,14502,7,251156.3457,741640.8401,-53
14503,14503,8,251168.8457,741640.8401,-55
14504,14504,8,251181.3457,741640.8401,-59
14505,14505,8,251193.8457,741640.8401,-63
14506,14506,8,251206.3457,741640.8401,-67
14507,14507,8,251218.8457,741640.8401,-72
14508,14508,8,251231.3457,741640.8401,-76
14509,14509,7,251243.8457,741640.8401,-81
14544,14544,7,251143.8457,741628.3401,-47
14545,14545,8,251156.3457,741628.3401,-49
14546,14546,8,251168.8457,741628.3401,-51
14547,14547,8,251181.3457,741628.3401,-55
14548,14548,8,251193.8457,741628.3401,-59
14549,14549,8,251206.3457,741628.3401,-64
14550,14550,8,251218.8457,741628.3401,-69
14551,14551,8,251231.3457,741628.3401,-74
14579,14579,7,251143.8457,741615.8401,-42
14580,14580,7,251156.3457,741615.8401,-44
14581,14581,8,251168.8457,741615.8401,-47
14582,14582,8,251181.3457,741615.8401,-50
14605,14605,8,251143.8457,741603.3401,-35
