OBJECTID,pointid,grid_code,POINT_X,POINT_Y,POINT_Z
5478,5478,21,222989.257080078125000,631307.369873046875000,757.000000000000000
5479,5479,21,223001.676391601562500,631307.369873046875000,758.000000000000000
5480,5480,21,223014.095581054687500,631307.369873046875000,759.000000000000000
5481,5481,21,223026.514770507812500,631307.369873046875000,761.000000000000000
5482,5482,21,223038.933959960937500,631307.369873046875000,762.000000000000000
5483,5483,20,223051.353149414062500,631307.369873046875000,762.000000000000000
5484,5484,15,223063.772460937500000,631307.369873046875000,763.000000000000000
5485,5485,15,223076.191650390625000,631307.369873046875000,764.000000000000000
5486,5486,15,223088.610839843750000,631307.369873046875000,765.000000000000000
5487,5487,15,223101.030029296875000,631307.369873046875000,767.000000000000000
5488,5488,15,223113.449218750000000,631307.369873046875000,768.000000000000000
5489,5489,15,223125.868530273437500,631307.369873046875000,769.000000000000000
5490,5490,15,223138.287719726562500,631307.369873046875000,770.000000000000000
5491,5491,15,223150.706909179687500,631307.369873046875000,770.000000000000000
5492,5492,15,223163.126220703125000,631307.369873046875000,771.000000000000000
5493,5493,15,223175.545410156250000,631307.369873046875000,771.000000000000000
5494,5494,14,223187.964599609375000,631307.369873046875000,772.000000000000000
5495,5495,14,223200.383911132812500,631307.369873046875000,774.000000000000000
5496,5496,13,223212.803100585937500,631307.369873046875000,776.857399999993504
5497,5497,13,223225.222290039062500,631307.369873046875000,780.000000000000000
5498,5498,14,223237.641479492187500,631307.369873046875000,781.000000000000000
5499,5499,13,223250.060668945312500,631307.369873046875000,781.000000000000000
5500,5500,12,223262.479980468750000,631307.369873046875000,781.000000000000000
5501,5501,12,223274.899169921875000,631307.369873046875000,780.000000000000000
5502,5502,8,223287.318359375000000,631307.369873046875000,779.000000000000000
5503,5503,4,223299.737548828125000,631307.369873046875000,777.000000000000000
5504,5504,1,223312.156738281250000,631307.369873046875000,776.000000000000000
5505,5505,1,223324.575927734375000,631307.369873046875000,775.000000000000000
5506,5506,0,223336.995239257812500,631307.369873046875000,774.000000000000000
5507,5507,1,223349.414428710937500,631307.369873046875000,772.000000000000000
5508,5508,0,223361.833618164062500,631307.369873046875000,770.000000000000000
5509,5509,0,223374.252929687500000,631307.369873046875000,767.000000000000000
5510,5510,0,223386.672119140625000,631307.369873046875000,764.000000000000000
5511,5511,0,223399.091430664062500,631307.369873046875000,760.000000000000000
5512,5512,0,223411.510620117187500,631307.369873046875000,755.000000000000000
5513,5513,22,222778.130371093750000,631294.892578125000000,729.000000000000000
5514,5514,22,222790.549560546875000,631294.892578125000000,732.000000000000000
5515,5515,23,222802.968872070312500,631294.892578125000000,734.000000000000000
5516,5516,26,222815.388061523437500,631294.892578125000000,737.000000000000000
5517,5517,27,222827.807250976562500,631294.892578125000000,739.000000000000000
5518,5518,29,222840.226440429687500,631294.892578125000000,740.000000000000000
5519,5519,29,222852.645629882812500,631294.892578125000000,741.000000000000000
5520,5520,29,222865.064941406250000,631294.892578125000000,742.000000000000000
5521,5521,29,222877.484130859375000,631294.892578125000000,743.000000000000000
5522,5522,29,222889.903320312500000,631294.892578125000000,745.000000000000000
5523,5523,29,222902.322509765625000,631294.892578125000000,747.000000000000000
5524,5524,26,222914.741699218750000,631294.892578125000000,749.000000000000000
5525,5525,27,222927.161010742187500,631294.892578125000000,752.000000000000000
5526,5526,28,222939.580200195312500,631294.892578125000000,754.000000000000000
5527,5527,23,222951.999511718750000,631294.892578125000000,754.000000000000000
5528,5528,22,222964.418701171875000,631294.892578125000000,755.000000000000000
5529,5529,21,222976.837890625000000,631294.892578125000000,755.000000000000000
5530,5530,17,222989.257080078125000,631294.892578125000000,755.000000000000000
5531,5531,21,223001.676391601562500,631294.892578125000000,756.000000000000000
5532,5532,21,223014.095581054687500,631294.892578125000000,757.000000000000000
5533,5533,21,223026.514770507812500,631294.892578125000000,759.000000000000000
5534,5534,21,223038.933959960937500,631294.892578125000000,759.000000000000000
5535,5535,21,223051.353149414062500,631294.892578125000000,760.000000000000000
5536,5536,15,223063.772460937500000,631294.892578125000000,760.000000000000000
5537,5537,15,223076.191650390625000,631294.892578125000000,761.000000000000000
5538,5538,15,223088.610839843750000,631294.892578125000000,763.000000000000000
5539,5539,15,223101.030029296875000,631294.892578125000000,763.000000000000000
5540,5540,15,223113.449218750000000,631294.892578125000000,764.000000000000000
5541,5541,14,223125.868530273437500,631294.892578125000000,765.000000000000000
5542,5542,15,223138.287719726562500,631294.892578125000000,766.000000000000000
5543,5543,15,223150.706909179687500,631294.892578125000000,766.000000000000000
5544,5544,15,223163.126220703125000,631294.892578125000000,767.000000000000000
5545,5545,14,223175.545410156250000,631294.892578125000000,768.000000000000000
5546,5546,14,223187.964599609375000,631294.892578125000000,769.000000000000000
5547,5547,14,223200.383911132812500,631294.892578125000000,770.000000000000000
5548,5548,14,223212.803100585937500,631294.892578125000000,774.129799999995157
5549,5549,14,223225.222290039062500,631294.892578125000000,776.000000000000000
5550,5550,14,223237.641479492187500,631294.892578125000000,777.000000000000000
5551,5551,13,223250.060668945312500,631294.892578125000000,778.000000000000000
5552,5552,13,223262.479980468750000,631294.892578125000000,778.000000000000000
5553,5553,13,223274.899169921875000,631294.892578125000000,777.000000000000000
5554,5554,8,223287.318359375000000,631294.892578125000000,776.000000000000000
5555,5555,4,223299.737548828125000,631294.892578125000000,775.000000000000000
5556,5556,2,223312.156738281250000,631294.892578125000000,774.000000000000000
5557,5557,2,223324.575927734375000,631294.892578125000000,774.000000000000000
5558,5558,2,223336.995239257812500,631294.892578125000000,773.000000000000000
5559,5559,2,223349.414428710937500,631294.892578125000000,771.000000000000000
5560,5560,1,223361.833618164062500,631294.892578125000000,769.000000000000000
5561,5561,0,223374.252929687500000,631294.892578125000000,766.000000000000000
5562,5562,0,223386.672119140625000,631294.892578125000000,762.000000000000000
5563,5563,0,223399.091430664062500,631294.892578125000000,758.000000000000000
5564,5564,0,223411.510620117187500,631294.892578125000000,754.000000000000000
5565,5565,22,222778.130371093750000,631282.415405273437500,731.000000000000000
5566,5566,23,222790.549560546875000,631282.415405273437500,734.000000000000000
5567,5567,25,222802.968872070312500,631282.415405273437500,736.000000000000000
5568,5568,26,222815.388061523437500,631282.415405273437500,738.000000000000000
5569,5569,29,222827.807250976562500,631282.415405273437500,740.000000000000000
5570,5570,29,222840.226440429687500,631282.415405273437500,741.000000000000000
5571,5571,29,222852.645629882812500,631282.415405273437500,742.000000000000000
5572,5572,29,222865.064941406250000,631282.415405273437500,742.000000000000000
5573,5573,29,222877.484130859375000,631282.415405273437500,742.000000000000000
5574,5574,29,222889.903320312500000,631282.415405273437500,743.000000000000000
5575,5575,24,222902.322509765625000,631282.415405273437500,744.000000000000000
5576,5576,22,222914.741699218750000,631282.415405273437500,746.000000000000000
5577,5577,24,222927.161010742187500,631282.415405273437500,749.000000000000000
5578,5578,25,222939.580200195312500,631282.415405273437500,752.000000000000000
5579,5579,24,222951.999511718750000,631282.415405273437500,753.000000000000000
5580,5580,20,222964.418701171875000,631282.415405273437500,753.000000000000000
5581,5581,18,222976.837890625000000,631282.415405273437500,753.000000000000000
5582,5582,14,222989.257080078125000,631282.415405273437500,753.000000000000000
5583,5583,14,223001.676391601562500,631282.415405273437500,754.000000000000000
5584,5584,18,223014.095581054687500,631282.415405273437500,755.000000000000000
5585,5585,21,223026.514770507812500,631282.415405273437500,757.000000000000000
5586,5586,20,223038.933959960937500,631282.415405273437500,757.000000000000000
5587,5587,20,223051.353149414062500,631282.415405273437500,758.000000000000000
5588,5588,15,223063.772460937500000,631282.415405273437500,758.000000000000000
5589,5589,15,223076.191650390625000,631282.415405273437500,759.000000000000000
5590,5590,15,223088.610839843750000,631282.415405273437500,760.000000000000000
5591,5591,15,223101.030029296875000,631282.415405273437500,760.000000000000000
5592,5592,14,223113.449218750000000,631282.415405273437500,761.000000000000000
5593,5593,14,223125.868530273437500,631282.415405273437500,761.000000000000000
5594,5594,11,223138.287719726562500,631282.415405273437500,761.000000000000000
5595,5595,14,223150.706909179687500,631282.415405273437500,762.000000000000000
5596,5596,15,223163.126220703125000,631282.415405273437500,763.000000000000000
5597,5597,14,223175.545410156250000,631282.415405273437500,764.000000000000000
5598,5598,14,223187.964599609375000,631282.415405273437500,766.000000000000000
5599,5599,14,223200.383911132812500,631282.415405273437500,767.000000000000000
5600,5600,14,223212.803100585937500,631282.415405273437500,771.205000000001746
5601,5601,14,223225.222290039062500,631282.415405273437500,773.000000000000000
5602,5602,14,223237.641479492187500,631282.415405273437500,774.000000000000000
5603,5603,14,223250.060668945312500,631282.415405273437500,774.000000000000000
5604,5604,13,223262.479980468750000,631282.415405273437500,774.000000000000000
5605,5605,12,223274.899169921875000,631282.415405273437500,774.000000000000000
5606,5606,9,223287.318359375000000,631282.415405273437500,773.000000000000000
5607,5607,7,223299.737548828125000,631282.415405273437500,773.000000000000000
5608,5608,7,223312.156738281250000,631282.415405273437500,773.000000000000000
5609,5609,6,223324.575927734375000,631282.415405273437500,772.000000000000000
5610,5610,4,223336.995239257812500,631282.415405273437500,770.000000000000000
5611,5611,2,223349.414428710937500,631282.415405273437500,769.000000000000000
5612,5612,1,223361.833618164062500,631282.415405273437500,767.000000000000000
5613,5613,0,223374.252929687500000,631282.415405273437500,764.000000000000000
5614,5614,0,223386.672119140625000,631282.415405273437500,760.000000000000000
5615,5615,0,223399.091430664062500,631282.415405273437500,756.000000000000000
5616,5616,0,223411.510620117187500,631282.415405273437500,752.000000000000000
5617,5617,23,222778.130371093750000,631269.938232421875000,733.000000000000000
5618,5618,25,222790.549560546875000,631269.938232421875000,735.000000000000000
5619,5619,26,222802.968872070312500,631269.938232421875000,737.000000000000000
5620,5620,27,222815.388061523437500,631269.938232421875000,739.000000000000000
5621,5621,29,222827.807250976562500,631269.938232421875000,740.000000000000000
5622,5622,29,222840.226440429687500,631269.938232421875000,742.000000000000000
5623,5623,29,222852.645629882812500,631269.938232421875000,742.000000000000000
5624,5624,29,222865.064941406250000,631269.938232421875000,742.000000000000000
5625,5625,29,222877.484130859375000,631269.938232421875000,742.000000000000000
5626,5626,29,222889.903320312500000,631269.938232421875000,742.000000000000000
5627,5627,25,222902.322509765625000,631269.938232421875000,743.000000000000000
5628,5628,22,222914.741699218750000,631269.938232421875000,744.000000000000000
5629,5629,23,222927.161010742187500,631269.938232421875000,747.000000000000000
5630,5630,23,222939.580200195312500,631269.938232421875000,749.000000000000000
5631,5631,22,222951.999511718750000,631269.938232421875000,750.000000000000000
5632,5632,14,222964.418701171875000,631269.938232421875000,750.000000000000000
5633,5633,14,222976.837890625000000,631269.938232421875000,751.000000000000000
5634,5634,16,222989.257080078125000,631269.938232421875000,752.000000000000000
5635,5635,14,223001.676391601562500,631269.938232421875000,752.000000000000000
5636,5636,14,223014.095581054687500,631269.938232421875000,753.000000000000000
5637,5637,15,223026.514770507812500,631269.938232421875000,754.000000000000000
5638,5638,19,223038.933959960937500,631269.938232421875000,755.000000000000000
5639,5639,20,223051.353149414062500,631269.938232421875000,756.000000000000000
5640,5640,15,223063.772460937500000,631269.938232421875000,756.000000000000000
5641,5641,15,223076.191650390625000,631269.938232421875000,757.000000000000000
5642,5642,15,223088.610839843750000,631269.938232421875000,758.000000000000000
5643,5643,14,223101.030029296875000,631269.938232421875000,757.000000000000000
5644,5644,12,223113.449218750000000,631269.938232421875000,757.000000000000000
5645,5645,9,223125.868530273437500,631269.938232421875000,757.000000000000000
5646,5646,8,223138.287719726562500,631269.938232421875000,757.000000000000000
5647,5647,13,223150.706909179687500,631269.938232421875000,758.000000000000000
5648,5648,14,223163.126220703125000,631269.938232421875000,759.000000000000000
5649,5649,14,223175.545410156250000,631269.938232421875000,760.000000000000000
5650,5650,15,223187.964599609375000,631269.938232421875000,762.000000000000000
5651,5651,15,223200.383911132812500,631269.938232421875000,763.000000000000000
5652,5652,15,223212.803100585937500,631269.938232421875000,767.677700000000186
5653,5653,14,223225.222290039062500,631269.938232421875000,770.000000000000000
5654,5654,14,223237.641479492187500,631269.938232421875000,771.000000000000000
5655,5655,14,223250.060668945312500,631269.938232421875000,771.000000000000000
5656,5656,13,223262.479980468750000,631269.938232421875000,770.000000000000000
5657,5657,8,223274.899169921875000,631269.938232421875000,770.000000000000000
5658,5658,9,223287.318359375000000,631269.938232421875000,771.000000000000000
5659,5659,8,223299.737548828125000,631269.938232421875000,771.000000000000000
5660,5660,8,223312.156738281250000,631269.938232421875000,770.000000000000000
5661,5661,6,223324.575927734375000,631269.938232421875000,769.000000000000000
5662,5662,5,223336.995239257812500,631269.938232421875000,768.000000000000000
5663,5663,3,223349.414428710937500,631269.938232421875000,767.000000000000000
5664,5664,1,223361.833618164062500,631269.938232421875000,764.000000000000000
5665,5665,0,223374.252929687500000,631269.938232421875000,762.000000000000000
5666,5666,0,223386.672119140625000,631269.938232421875000,759.000000000000000
5667,5667,0,223399.091430664062500,631269.938232421875000,755.000000000000000
5668,5668,0,223411.510620117187500,631269.938232421875000,750.000000000000000
5669,5669,25,222778.130371093750000,631257.461059570312500,735.000000000000000
5670,5670,26,222790.549560546875000,631257.461059570312500,737.000000000000000
5671,5671,26,222802.968872070312500,631257.461059570312500,739.000000000000000
5672,5672,28,222815.388061523437500,631257.461059570312500,740.000000000000000
5673,5673,29,222827.807250976562500,631257.461059570312500,741.000000000000000
5674,5674,29,222840.226440429687500,631257.461059570312500,742.000000000000000
5675,5675,29,222852.645629882812500,631257.461059570312500,743.000000000000000
5676,5676,29,222865.064941406250000,631257.461059570312500,743.000000000000000
5677,5677,29,222877.484130859375000,631257.461059570312500,742.000000000000000
5678,5678,29,222889.903320312500000,631257.461059570312500,742.000000000000000
5679,5679,28,222902.322509765625000,631257.461059570312500,742.000000000000000
5680,5680,24,222914.741699218750000,631257.461059570312500,743.000000000000000
5681,5681,22,222927.161010742187500,631257.461059570312500,744.000000000000000
5682,5682,21,222939.580200195312500,631257.461059570312500,746.000000000000000
5683,5683,20,222951.999511718750000,631257.461059570312500,747.000000000000000
5684,5684,14,222964.418701171875000,631257.461059570312500,747.000000000000000
5685,5685,13,222976.837890625000000,631257.461059570312500,748.000000000000000
5686,5686,14,222989.257080078125000,631257.461059570312500,750.000000000000000
5687,5687,14,223001.676391601562500,631257.461059570312500,751.000000000000000
5688,5688,15,223014.095581054687500,631257.461059570312500,751.000000000000000
5689,5689,14,223026.514770507812500,631257.461059570312500,752.000000000000000
5690,5690,14,223038.933959960937500,631257.461059570312500,752.000000000000000
5691,5691,16,223051.353149414062500,631257.461059570312500,753.000000000000000
5692,5692,17,223063.772460937500000,631257.461059570312500,754.000000000000000
5693,5693,15,223076.191650390625000,631257.461059570312500,755.000000000000000
5694,5694,15,223088.610839843750000,631257.461059570312500,755.000000000000000
5695,5695,11,223101.030029296875000,631257.461059570312500,754.000000000000000
5696,5696,5,223113.449218750000000,631257.461059570312500,753.000000000000000
5697,5697,6,223125.868530273437500,631257.461059570312500,752.000000000000000
5698,5698,5,223138.287719726562500,631257.461059570312500,753.000000000000000
5699,5699,11,223150.706909179687500,631257.461059570312500,753.000000000000000
5700,5700,14,223163.126220703125000,631257.461059570312500,754.000000000000000
5701,5701,14,223175.545410156250000,631257.461059570312500,756.000000000000000
5702,5702,15,223187.964599609375000,631257.461059570312500,758.000000000000000
5703,5703,15,223200.383911132812500,631257.461059570312500,760.000000000000000
5704,5704,15,223212.803100585937500,631257.461059570312500,764.951600000000326
5705,5705,15,223225.222290039062500,631257.461059570312500,766.000000000000000
5706,5706,14,223237.641479492187500,631257.461059570312500,767.000000000000000
5707,5707,14,223250.060668945312500,631257.461059570312500,767.000000000000000
5708,5708,12,223262.479980468750000,631257.461059570312500,767.000000000000000
5709,5709,10,223274.899169921875000,631257.461059570312500,767.000000000000000
5710,5710,8,223287.318359375000000,631257.461059570312500,768.000000000000000
5711,5711,10,223299.737548828125000,631257.461059570312500,769.000000000000000
5712,5712,8,223312.156738281250000,631257.461059570312500,768.000000000000000
5713,5713,5,223324.575927734375000,631257.461059570312500,767.000000000000000
5714,5714,4,223336.995239257812500,631257.461059570312500,766.000000000000000
5715,5715,1,223349.414428710937500,631257.461059570312500,765.000000000000000
5716,5716,0,223361.833618164062500,631257.461059570312500,762.000000000000000
5717,5717,0,223374.252929687500000,631257.461059570312500,760.000000000000000
5718,5718,0,223386.672119140625000,631257.461059570312500,757.000000000000000
5719,5719,0,223399.091430664062500,631257.461059570312500,753.000000000000000
5720,5720,0,223411.510620117187500,631257.461059570312500,749.000000000000000
5721,5721,25,222778.130371093750000,631244.983764648437500,736.000000000000000
5722,5722,26,222790.549560546875000,631244.983764648437500,738.000000000000000
5723,5723,28,222802.968872070312500,631244.983764648437500,740.000000000000000
5724,5724,29,222815.388061523437500,631244.983764648437500,741.000000000000000
5725,5725,29,222827.807250976562500,631244.983764648437500,742.000000000000000
5726,5726,29,222840.226440429687500,631244.983764648437500,743.000000000000000
5727,5727,29,222852.645629882812500,631244.983764648437500,743.000000000000000
5728,5728,29,222865.064941406250000,631244.983764648437500,743.000000000000000
5729,5729,29,222877.484130859375000,631244.983764648437500,743.000000000000000
5730,5730,29,222889.903320312500000,631244.983764648437500,742.000000000000000
5731,5731,29,222902.322509765625000,631244.983764648437500,742.000000000000000
5732,5732,27,222914.741699218750000,631244.983764648437500,742.000000000000000
5733,5733,24,222927.161010742187500,631244.983764648437500,743.000000000000000
5734,5734,21,222939.580200195312500,631244.983764648437500,744.000000000000000
5735,5735,20,222951.999511718750000,631244.983764648437500,744.000000000000000
5736,5736,17,222964.418701171875000,631244.983764648437500,745.000000000000000
5737,5737,15,222976.837890625000000,631244.983764648437500,746.000000000000000
5738,5738,17,222989.257080078125000,631244.983764648437500,748.000000000000000
5739,5739,14,223001.676391601562500,631244.983764648437500,749.000000000000000
5740,5740,14,223014.095581054687500,631244.983764648437500,749.000000000000000
5741,5741,14,223026.514770507812500,631244.983764648437500,749.000000000000000
5742,5742,14,223038.933959960937500,631244.983764648437500,750.000000000000000
5743,5743,14,223051.353149414062500,631244.983764648437500,751.000000000000000
5744,5744,14,223063.772460937500000,631244.983764648437500,751.000000000000000
5745,5745,14,223076.191650390625000,631244.983764648437500,752.000000000000000
5746,5746,9,223088.610839843750000,631244.983764648437500,752.000000000000000
5747,5747,2,223101.030029296875000,631244.983764648437500,751.000000000000000
5748,5748,3,223113.449218750000000,631244.983764648437500,749.000000000000000
5749,5749,3,223125.868530273437500,631244.983764648437500,749.000000000000000
5750,5750,6,223138.287719726562500,631244.983764648437500,749.000000000000000
5751,5751,10,223150.706909179687500,631244.983764648437500,750.000000000000000
5752,5752,14,223163.126220703125000,631244.983764648437500,751.000000000000000
5753,5753,14,223175.545410156250000,631244.983764648437500,752.000000000000000
5754,5754,15,223187.964599609375000,631244.983764648437500,754.000000000000000
5755,5755,15,223200.383911132812500,631244.983764648437500,756.298800000004121
5756,5756,15,223212.803100585937500,631244.983764648437500,762.000000000000000
5757,5757,15,223225.222290039062500,631244.983764648437500,763.000000000000000
5758,5758,15,223237.641479492187500,631244.983764648437500,763.000000000000000
5759,5759,14,223250.060668945312500,631244.983764648437500,764.000000000000000
5760,5760,13,223262.479980468750000,631244.983764648437500,764.000000000000000
5761,5761,11,223274.899169921875000,631244.983764648437500,764.000000000000000
5762,5762,12,223287.318359375000000,631244.983764648437500,765.000000000000000
5763,5763,12,223299.737548828125000,631244.983764648437500,766.000000000000000
5764,5764,9,223312.156738281250000,631244.983764648437500,766.000000000000000
5765,5765,8,223324.575927734375000,631244.983764648437500,765.000000000000000
5766,5766,4,223336.995239257812500,631244.983764648437500,764.000000000000000
5767,5767,0,223349.414428710937500,631244.983764648437500,762.000000000000000
5768,5768,0,223361.833618164062500,631244.983764648437500,760.000000000000000
5769,5769,0,223374.252929687500000,631244.983764648437500,758.000000000000000
5770,5770,0,223386.672119140625000,631244.983764648437500,755.000000000000000
5771,5771,0,223399.091430664062500,631244.983764648437500,752.000000000000000
5772,5772,0,223411.510620117187500,631244.983764648437500,748.000000000000000
5773,5773,25,222778.130371093750000,631232.506713867187500,737.000000000000000
5774,5774,26,222790.549560546875000,631232.506713867187500,739.000000000000000
5775,5775,29,222802.968872070312500,631232.506713867187500,741.000000000000000
5776,5776,29,222815.388061523437500,631232.506713867187500,742.000000000000000
5777,5777,29,222827.807250976562500,631232.506713867187500,744.000000000000000
5778,5778,29,222840.226440429687500,631232.506713867187500,744.000000000000000
5779,5779,29,222852.645629882812500,631232.506713867187500,744.000000000000000
5780,5780,29,222865.064941406250000,631232.506713867187500,744.000000000000000
5781,5781,29,222877.484130859375000,631232.506713867187500,744.000000000000000
5782,5782,29,222889.903320312500000,631232.506713867187500,743.000000000000000
5783,5783,29,222902.322509765625000,631232.506713867187500,742.000000000000000
5784,5784,28,222914.741699218750000,631232.506713867187500,742.000000000000000
5785,5785,24,222927.161010742187500,631232.506713867187500,742.000000000000000
5786,5786,22,222939.580200195312500,631232.506713867187500,742.000000000000000
5787,5787,20,222951.999511718750000,631232.506713867187500,742.000000000000000
5788,5788,20,222964.418701171875000,631232.506713867187500,743.000000000000000
5789,5789,19,222976.837890625000000,631232.506713867187500,744.000000000000000
5790,5790,16,222989.257080078125000,631232.506713867187500,745.000000000000000
5791,5791,14,223001.676391601562500,631232.506713867187500,747.000000000000000
5792,5792,14,223014.095581054687500,631232.506713867187500,747.000000000000000
5793,5793,13,223026.514770507812500,631232.506713867187500,747.000000000000000
5794,5794,14,223038.933959960937500,631232.506713867187500,747.000000000000000
5795,5795,14,223051.353149414062500,631232.506713867187500,748.000000000000000
5796,5796,12,223063.772460937500000,631232.506713867187500,748.000000000000000
5797,5797,7,223076.191650390625000,631232.506713867187500,748.000000000000000
5798,5798,7,223088.610839843750000,631232.506713867187500,747.000000000000000
5799,5799,5,223101.030029296875000,631232.506713867187500,747.000000000000000
5800,5800,5,223113.449218750000000,631232.506713867187500,746.000000000000000
5801,5801,5,223125.868530273437500,631232.506713867187500,746.000000000000000
5802,5802,5,223138.287719726562500,631232.506713867187500,746.000000000000000
5803,5803,8,223150.706909179687500,631232.506713867187500,746.000000000000000
5804,5804,12,223163.126220703125000,631232.506713867187500,748.000000000000000
5805,5805,14,223175.545410156250000,631232.506713867187500,750.000000000000000
5806,5806,14,223187.964599609375000,631232.506713867187500,751.000000000000000
5807,5807,14,223200.383911132812500,631232.506713867187500,753.499500000005355
5808,5808,14,223212.803100585937500,631232.506713867187500,758.000000000000000
5809,5809,14,223225.222290039062500,631232.506713867187500,759.000000000000000
5810,5810,14,223237.641479492187500,631232.506713867187500,760.000000000000000
5811,5811,11,223250.060668945312500,631232.506713867187500,760.000000000000000
5812,5812,12,223262.479980468750000,631232.506713867187500,761.000000000000000
5813,5813,11,223274.899169921875000,631232.506713867187500,761.000000000000000
5814,5814,13,223287.318359375000000,631232.506713867187500,763.000000000000000
5815,5815,12,223299.737548828125000,631232.506713867187500,763.000000000000000
5816,5816,11,223312.156738281250000,631232.506713867187500,763.000000000000000
5817,5817,10,223324.575927734375000,631232.506713867187500,763.000000000000000
5818,5818,8,223336.995239257812500,631232.506713867187500,762.000000000000000
5819,5819,0,223349.414428710937500,631232.506713867187500,760.000000000000000
5820,5820,0,223361.833618164062500,631232.506713867187500,758.000000000000000
5821,5821,0,223374.252929687500000,631232.506713867187500,756.000000000000000
5822,5822,0,223386.672119140625000,631232.506713867187500,753.000000000000000
5823,5823,0,223399.091430664062500,631232.506713867187500,750.000000000000000
5824,5824,0,223411.510620117187500,631232.506713867187500,746.000000000000000
5825,5825,26,222778.130371093750000,631220.029541015625000,738.000000000000000
5826,5826,28,222790.549560546875000,631220.029541015625000,740.000000000000000
5827,5827,29,222802.968872070312500,631220.029541015625000,742.000000000000000
5828,5828,29,222815.388061523437500,631220.029541015625000,743.000000000000000
5829,5829,29,222827.807250976562500,631220.029541015625000,745.000000000000000
5830,5830,29,222840.226440429687500,631220.029541015625000,745.000000000000000
5831,5831,29,222852.645629882812500,631220.029541015625000,745.000000000000000
5832,5832,29,222865.064941406250000,631220.029541015625000,745.000000000000000
5833,5833,29,222877.484130859375000,631220.029541015625000,744.000000000000000
5834,5834,29,222889.903320312500000,631220.029541015625000,744.000000000000000
5835,5835,27,222902.322509765625000,631220.029541015625000,743.000000000000000
5836,5836,24,222914.741699218750000,631220.029541015625000,742.000000000000000
5837,5837,22,222927.161010742187500,631220.029541015625000,741.000000000000000
5838,5838,20,222939.580200195312500,631220.029541015625000,741.000000000000000
5839,5839,18,222951.999511718750000,631220.029541015625000,741.000000000000000
5840,5840,19,222964.418701171875000,631220.029541015625000,741.000000000000000
5841,5841,19,222976.837890625000000,631220.029541015625000,742.000000000000000
5842,5842,16,222989.257080078125000,631220.029541015625000,743.000000000000000
5843,5843,14,223001.676391601562500,631220.029541015625000,744.000000000000000
5844,5844,12,223014.095581054687500,631220.029541015625000,745.000000000000000
5845,5845,11,223026.514770507812500,631220.029541015625000,744.000000000000000
5846,5846,9,223038.933959960937500,631220.029541015625000,744.000000000000000
5847,5847,8,223051.353149414062500,631220.029541015625000,744.000000000000000
5848,5848,8,223063.772460937500000,631220.029541015625000,744.000000000000000
5849,5849,6,223076.191650390625000,631220.029541015625000,744.000000000000000
5850,5850,6,223088.610839843750000,631220.029541015625000,743.000000000000000
5851,5851,5,223101.030029296875000,631220.029541015625000,743.000000000000000
5852,5852,5,223113.449218750000000,631220.029541015625000,742.000000000000000
5853,5853,6,223125.868530273437500,631220.029541015625000,742.000000000000000
5854,5854,5,223138.287719726562500,631220.029541015625000,743.000000000000000
5855,5855,7,223150.706909179687500,631220.029541015625000,743.000000000000000
5856,5856,12,223163.126220703125000,631220.029541015625000,745.000000000000000
5857,5857,13,223175.545410156250000,631220.029541015625000,747.000000000000000
5858,5858,14,223187.964599609375000,631220.029541015625000,748.000000000000000
5859,5859,14,223200.383911132812500,631220.029541015625000,750.773400000005495
5860,5860,14,223212.803100585937500,631220.029541015625000,755.000000000000000
5861,5861,14,223225.222290039062500,631220.029541015625000,756.000000000000000
5862,5862,14,223237.641479492187500,631220.029541015625000,757.000000000000000
5863,5863,14,223250.060668945312500,631220.029541015625000,757.000000000000000
5864,5864,13,223262.479980468750000,631220.029541015625000,757.000000000000000
5865,5865,12,223274.899169921875000,631220.029541015625000,758.000000000000000
5866,5866,12,223287.318359375000000,631220.029541015625000,759.000000000000000
5867,5867,12,223299.737548828125000,631220.029541015625000,760.000000000000000
5868,5868,10,223312.156738281250000,631220.029541015625000,760.000000000000000
5869,5869,10,223324.575927734375000,631220.029541015625000,760.000000000000000
5870,5870,8,223336.995239257812500,631220.029541015625000,759.000000000000000
5871,5871,5,223349.414428710937500,631220.029541015625000,758.000000000000000
5872,5872,1,223361.833618164062500,631220.029541015625000,756.000000000000000
5873,5873,0,223374.252929687500000,631220.029541015625000,754.000000000000000
5874,5874,0,223386.672119140625000,631220.029541015625000,751.000000000000000
5875,5875,0,223399.091430664062500,631220.029541015625000,748.000000000000000
5876,5876,0,223411.510620117187500,631220.029541015625000,745.000000000000000
5877,5877,26,222778.130371093750000,631207.552368164062500,739.638699999995879
5878,5878,28,222790.549560546875000,631207.552368164062500,740.630999999993946
5879,5879,29,222802.968872070312500,631207.552368164062500,743.985499999995227
5880,5880,29,222815.388061523437500,631207.552368164062500,744.669500000003609
5881,5881,29,222827.807250976562500,631207.552368164062500,745.346300000004703
5882,5882,29,222840.226440429687500,631207.552368164062500,746.000000000000000
5883,5883,29,222852.645629882812500,631207.552368164062500,746.000000000000000
5884,5884,29,222865.064941406250000,631207.552368164062500,745.000000000000000
5885,5885,29,222877.484130859375000,631207.552368164062500,745.000000000000000
5886,5886,28,222889.903320312500000,631207.552368164062500,744.000000000000000
5887,5887,25,222902.322509765625000,631207.552368164062500,743.000000000000000
